user_id,variant,converted
U07622,treatment,0
U07623,treatment,0
U07624,treatment,0
U07625,control,0
U07626,treatment,0
U07627,treatment,0
U07628,treatment,1
U07629,control,0
U07630,control,1
U07631,control,0
U07632,control,0
U07633,control,0
U07634,control,0
U07635,treatment,0
U07636,control,0
U07637,treatment,0
U07638,treatment,1
U07639,treatment,0
U07640,control,0
U07641,control,0
U07642,control,0
U07643,treatment,0
U07644,treatment,0
U07645,control,0
U07646,treatment,0
U07647,control,0
U07648,treatment,0
U07649,control,0
U07650,treatment,0
U07651,control,0
U07652,treatment,0
U07653,control,0
U07654,control,0
U07655,treatment,0
U07656,control,0
U07657,treatment,0
U07658,control,0
U07659,control,0
U07660,treatment,0
U07661,control,0
U07662,treatment,0
U07663,control,0
U07664,treatment,0
U07665,control,0
U07666,control,0
U07667,treatment,0
U07668,control,0
U07669,treatment,0
U07670,control,0
U07671,control,0
U07672,control,0
U07673,treatment,0
U07674,treatment,0
U07675,treatment,0
U07676,control,1
U07677,control,0
U07678,treatment,0
U07679,control,0
U07680,control,0
U07681,control,0
U07682,treatment,0
U07683,control,0
U07684,control,1
U07685,treatment,0
U07686,treatment,0
U07687,control,0
U07688,treatment,0
U07689,treatment,0
U07690,treatment,0
U07691,treatment,0
U07692,treatment,0
U07693,control,0
U07694,treatment,0
U07695,control,0
U07696,control,0
U07697,control,0
U07698,treatment,0
U07699,control,0
U07700,treatment,0
U07701,control,0
U07702,control,0
U07703,control,0
U07704,treatment,0
U07705,control,0
U07706,treatment,0
U07707,control,0
U07708,treatment,0
U07709,treatment,0
U07710,control,0
U07711,control,0
U07712,treatment,0
U07713,treatment,1
U07714,treatment,0
U07715,treatment,0
U07716,control,0
U07717,control,0
U07718,control,0
U07719,control,0
U07720,control,0
U07721,control,0
U07722,treatment,0
U07723,control,0
U07724,control,0
U07725,treatment,0
U07726,control,0
U07727,control,0
U07728,treatment,0
U07729,treatment,0
U07730,control,0
U07731,control,0
U07732,treatment,0
U07733,control,0
U07734,control,0
U07735,control,1
U07736,control,0
U07737,control,0
U07738,control,0
U07739,control,0
U07740,control,0
U07741,control,0
U07742,treatment,0
U07743,control,0
U07744,control,0
U07745,treatment,0
U07746,control,0
U07747,control,0
U07748,treatment,0
U07749,control,0
U07750,control,0
U07751,treatment,0
U07752,control,0
U07753,control,0
U07754,control,0
U07755,control,0
U07756,treatment,0
U07757,control,0
U07758,control,0
U07759,control,0
U07760,treatment,0
U07761,control,0
U07762,control,0
U07763,control,0
U07764,treatment,0
U07765,treatment,0
U07766,control,1
U07767,treatment,0
U07768,control,0
U07769,treatment,0
U07770,treatment,0
U07771,treatment,0
U07772,treatment,0
U07773,treatment,0
U07774,treatment,0
U07775,treatment,0
U07776,treatment,0
U07777,control,0
U07778,treatment,0
U07779,treatment,0
U07780,treatment,0
U07781,control,0
U07782,control,0
U07783,treatment,0
U07784,treatment,0
U07785,control,0
U07786,control,0
U07787,treatment,0
U07788,control,0
U07789,treatment,0
U07790,treatment,0
U07791,control,0
U07792,treatment,0
U07793,treatment,0
U07794,treatment,0
U07795,treatment,0
U07796,control,0
U07797,treatment,0
U07798,treatment,0
U07799,control,0
U07800,control,0
U07801,treatment,0
U07802,treatment,0
U07803,control,0
U07804,treatment,0
U07805,control,0
U07806,control,0
U07807,treatment,0
U07808,control,0
U07809,control,0
U07810,treatment,0
U07811,control,0
U07812,treatment,0
U07813,control,0
U07814,control,0
U07815,control,0
U07816,treatment,0
U07817,treatment,0
U07818,treatment,1
U07819,treatment,0
U07820,treatment,0
U07821,treatment,0
U07822,treatment,0
U07823,treatment,0
U07824,treatment,0
U07825,control,0
U07826,treatment,0
U07827,control,0
U07828,treatment,0
U07829,treatment,0
U07830,treatment,0
U07831,treatment,0
U07832,treatment,0
U07833,treatment,0
U07834,control,0
U07835,control,0
U07836,treatment,0
U07837,treatment,0
U07838,control,1
U07839,treatment,0
U07840,control,0
U07841,treatment,0
U07842,control,0
U07843,control,0
U07844,treatment,0
U07845,treatment,0
U07846,treatment,0
U07847,control,0
U07848,control,0
U07849,control,0
U07850,treatment,0
U07851,control,0
U07852,control,0
U07853,control,0
U07854,treatment,0
U07855,control,0
U07856,control,0
U07857,control,0
U07858,control,0
U07859,treatment,1
U07860,treatment,0
U07861,treatment,0
U07862,control,0
U07863,treatment,0
U07864,control,0
U07865,control,0
U07866,control,0
U07867,control,0
U07868,control,0
U07869,treatment,0
U07870,treatment,0
U07871,control,0
U07872,treatment,0
U07873,control,0
U07874,control,0
U07875,control,0
U07876,treatment,0
U07877,control,0
U07878,treatment,0
U07879,treatment,0
U07880,treatment,0
U07881,treatment,0
U07882,control,0
U07883,control,0
U07884,treatment,0
U07885,treatment,0
U07886,control,0
U07887,treatment,0
U07888,control,0
U07889,treatment,0
U07890,control,1
U07891,treatment,0
U07892,control,0
U07893,treatment,0
U07894,control,0
U07895,control,0
U07896,control,0
U07897,treatment,0
U07898,control,0
U07899,control,0
U07900,treatment,0
U07901,control,0
U07902,treatment,0
U07903,control,0
U07904,treatment,0
U07905,control,0
U07906,treatment,0
U07907,treatment,0
U07908,control,0
U07909,treatment,0
U07910,treatment,0
U07911,treatment,0
U07912,control,0
U07913,control,0
U07914,control,0
U07915,control,0
U07916,control,0
U07917,control,0
U07918,treatment,0
U07919,treatment,0
U07920,treatment,0
U07921,treatment,0
U07922,control,0
U07923,control,1
U07924,control,0
U07925,control,0
U07926,control,0
U07927,control,0
U07928,control,1
U07929,control,0
U07930,control,0
U07931,control,0
U07932,control,0
U07933,treatment,0
U07934,control,0
U07935,treatment,0
U07936,control,0
U07937,control,0
U07938,treatment,0
U07939,control,0
U07940,control,0
U07941,treatment,0
U07942,treatment,0
U07943,control,0
U07944,control,0
U07945,treatment,0
U07946,treatment,0
U07947,treatment,0
U07948,control,0
U07949,control,0
U07950,control,0
U07951,control,0
U07952,control,0
U07953,control,0
U07954,treatment,0
U07955,treatment,0
U07956,control,0
U07957,control,0
U07958,control,0
U07959,treatment,0
U07960,control,0
U07961,control,0
U07962,control,0
U07963,treatment,0
U07964,control,0
U07965,control,0
U07966,control,0
U07967,treatment,0
U07968,treatment,0
U07969,treatment,0
U07970,treatment,0
U07971,treatment,0
U07972,treatment,0
U07973,control,0
U07974,control,0
U07975,control,0
U07976,treatment,0
U07977,control,0
U07978,treatment,0
U07979,control,0
U07980,control,0
U07981,control,0
U07982,control,0
U07983,control,0
U07984,treatment,0
U07985,treatment,0
U07986,treatment,0
U07987,control,0
U07988,control,0
U07989,treatment,0
U07990,control,0
U07991,treatment,0
U07992,control,0
U07993,control,0
U07994,treatment,1
U07995,control,0
U07996,control,0
U07997,control,0
U07998,control,0
U07999,treatment,0
U08000,treatment,0
U08001,treatment,0
U08002,treatment,0
U08003,control,0
U08004,control,0
U08005,treatment,0
U08006,treatment,0
U08007,control,0
U08008,control,0
U08009,control,0
U08010,control,0
U08011,control,0
U08012,control,0
U08013,treatment,0
U08014,treatment,0
U08015,treatment,1
U08016,control,0
U08017,treatment,0
U08018,treatment,0
U08019,treatment,0
U08020,treatment,0
U08021,treatment,0
U08022,control,0
U08023,control,0
U08024,treatment,0
U08025,treatment,0
U08026,treatment,0
U08027,treatment,0
U08028,treatment,0
U08029,treatment,0
U08030,control,0
U08031,treatment,0
U08032,treatment,0
U08033,treatment,0
U08034,treatment,0
U08035,treatment,0
U08036,control,0
U08037,treatment,0
U08038,control,0
U08039,control,0
U08040,control,0
U08041,control,0
U08042,control,1
U08043,treatment,0
U08044,control,0
U08045,control,0
U08046,treatment,0
U08047,control,0
U08048,treatment,0
U08049,treatment,0
U08050,control,0
U08051,control,0
U08052,treatment,1
U08053,treatment,0
U08054,control,0
U08055,treatment,0
U08056,treatment,0
U08057,treatment,0
U08058,control,0
U08059,control,0
U08060,control,0
U08061,treatment,0
U08062,control,0
U08063,control,0
U08064,treatment,0
U08065,control,1
U08066,treatment,0
U08067,treatment,0
U08068,control,0
U08069,treatment,0
U08070,control,0
U08071,control,0
U08072,treatment,0
U08073,treatment,0
U08074,treatment,0
U08075,control,0
U08076,treatment,0
U08077,control,0
U08078,treatment,0
U08079,control,0
U08080,treatment,0
U08081,control,0
U08082,control,0
U08083,treatment,0
U08084,treatment,0
U08085,control,0
U08086,treatment,0
U08087,control,0
U08088,treatment,0
U08089,treatment,0
U08090,control,0
U08091,control,0
U08092,control,0
U08093,treatment,0
U08094,control,0
U08095,control,0
U08096,control,0
U08097,treatment,0
U08098,control,0
U08099,treatment,0
U08100,treatment,0
U08101,treatment,0
U08102,control,0
U08103,control,0
U08104,treatment,1
U08105,control,0
U08106,control,0
U08107,treatment,0
U08108,control,0
U08109,treatment,0
U08110,treatment,0
U08111,control,0
U08112,control,0
U08113,control,0
U08114,control,0
U08115,treatment,0
U08116,treatment,0
U08117,treatment,0
U08118,treatment,0
U08119,control,0
U08120,treatment,0
U08121,control,0
U08122,control,0
U08123,control,0
U08124,control,0
U08125,control,0
U08126,treatment,0
U08127,treatment,1
U08128,control,0
U08129,treatment,0
U08130,control,1
U08131,treatment,0
U08132,control,1
U08133,control,1
U08134,treatment,0
U08135,control,0
U08136,treatment,0
U08137,treatment,0
U08138,treatment,0
U08139,treatment,0
U08140,treatment,0
U08141,treatment,1
U08142,control,0
U08143,control,0
U08144,treatment,0
U08145,control,0
U08146,control,0
U08147,treatment,0
U08148,control,0
U08149,treatment,0
U08150,treatment,0
U08151,treatment,0
U08152,treatment,0
U08153,treatment,0
U08154,treatment,0
U08155,treatment,0
U08156,treatment,0
U08157,treatment,0
U08158,control,0
U08159,treatment,0
U08160,control,0
U08161,treatment,0
U08162,treatment,0
U08163,control,0
U08164,control,0
U08165,control,0
U08166,treatment,0
U08167,control,0
U08168,control,1
U08169,control,0
U08170,control,0
U08171,treatment,0
U08172,treatment,0
U08173,control,0
U08174,control,0
U08175,treatment,0
U08176,treatment,0
U08177,treatment,0
U08178,control,0
U08179,treatment,1
U08180,treatment,1
U08181,control,1
U08182,control,1
U08183,control,0
U08184,control,1
U08185,control,0
U08186,control,0
U08187,treatment,0
U08188,treatment,0
U08189,treatment,0
U08190,control,0
U08191,control,0
U08192,control,0
U08193,treatment,0
U08194,treatment,0
U08195,treatment,0
U08196,treatment,0
U08197,treatment,0
U08198,control,0
U08199,treatment,0
U08200,treatment,0
U08201,treatment,0
U08202,control,0
U08203,control,0
U08204,treatment,0
U08205,control,0
U08206,treatment,0
U08207,control,0
U08208,control,0
U08209,control,0
U08210,treatment,0
U08211,control,0
U08212,control,0
U08213,control,0
U08214,treatment,0
U08215,control,0
U08216,treatment,0
U08217,control,1
U08218,control,0
U08219,treatment,0
U08220,treatment,0
U08221,control,0
U08222,control,0
U08223,control,0
U08224,treatment,0
U08225,control,0
U08226,control,0
U08227,treatment,0
U08228,control,0
U08229,treatment,0
U08230,treatment,0
U08231,treatment,0
U08232,treatment,0
U08233,control,0
U08234,control,0
U08235,control,1
U08236,control,0
U08237,control,0
U08238,treatment,0
U08239,control,0
U08240,treatment,0
U08241,treatment,0
U08242,control,0
U08243,control,0
U08244,control,0
U08245,control,0
U08246,control,0
U08247,control,0
U08248,treatment,1
U08249,control,0
U08250,treatment,0
U08251,control,0
U08252,treatment,1
U08253,control,0
U08254,treatment,0
U08255,treatment,1
U08256,treatment,0
U08257,treatment,0
U08258,treatment,0
U08259,control,0
U08260,control,0
U08261,control,0
U08262,control,0
U08263,treatment,0
U08264,treatment,0
U08265,treatment,0
U08266,treatment,0
U08267,treatment,0
U08268,treatment,0
U08269,treatment,1
U08270,treatment,0
U08271,control,0
U08272,treatment,1
U08273,control,0
U08274,treatment,0
U08275,control,0
U08276,treatment,0
U08277,control,0
U08278,treatment,0
U08279,treatment,0
U08280,control,0
U08281,treatment,1
U08282,control,0
U08283,control,0
U08284,control,0
U08285,treatment,0
U08286,control,0
U08287,control,0
U08288,treatment,0
U08289,treatment,0
U08290,treatment,0
U08291,treatment,0
U08292,control,0
U08293,treatment,0
U08294,treatment,0
U08295,control,0
U08296,control,0
U08297,control,1
U08298,control,0
U08299,treatment,0
U08300,treatment,0
U08301,treatment,0
U08302,control,0
U08303,treatment,0
U08304,treatment,0
U08305,control,0
U08306,treatment,0
U08307,treatment,0
U08308,treatment,0
U08309,control,0
U08310,treatment,0
U08311,control,0
U08312,control,0
U08313,control,0
U08314,treatment,0
U08315,control,0
U08316,control,0
U08317,treatment,0
U08318,treatment,0
U08319,control,0
U08320,control,0
U08321,control,0
U08322,treatment,0
U08323,control,0
U08324,control,0
U08325,treatment,0
U08326,treatment,0
U08327,treatment,0
U08328,control,0
U08329,control,0
U08330,control,0
U08331,treatment,0
U08332,control,0
U08333,control,0
U08334,control,0
U08335,treatment,0
U08336,control,1
U08337,treatment,1
U08338,control,0
U08339,control,0
U08340,control,0
U08341,control,0
U08342,treatment,0
U08343,control,0
U08344,control,0
U08345,treatment,0
U08346,treatment,0
U08347,treatment,0
U08348,treatment,0
U08349,treatment,0
U08350,control,0
U08351,control,0
U08352,control,0
U08353,treatment,0
U08354,control,0
U08355,control,1
U08356,treatment,0
U08357,control,0
U08358,treatment,0
U08359,control,0
U08360,treatment,0
U08361,control,0
U08362,control,0
U08363,treatment,0
U08364,treatment,0
U08365,control,0
U08366,control,0
U08367,treatment,0
U08368,treatment,0
U08369,treatment,0
U08370,control,0
U08371,control,0
U08372,treatment,0
U08373,control,0
U08374,control,0
U08375,control,0
U08376,control,0
U08377,control,0
U08378,treatment,0
U08379,treatment,0
U08380,control,0
U08381,treatment,0
U08382,control,0
U08383,control,0
U08384,treatment,0
U08385,control,0
U08386,treatment,0
U08387,treatment,0
U08388,treatment,0
U08389,treatment,0
U08390,control,1
U08391,control,0
U08392,treatment,0
U08393,treatment,0
U08394,control,0
U08395,control,0
U08396,control,0
U08397,treatment,0
U08398,control,0
U08399,treatment,0
U08400,control,0
U08401,control,0
U08402,treatment,0
U08403,treatment,0
U08404,treatment,1
U08405,treatment,0
U08406,treatment,0
U08407,treatment,0
U08408,treatment,0
U08409,treatment,0
U08410,treatment,0
U08411,control,0
U08412,treatment,0
U08413,control,0
U08414,control,0
U08415,treatment,0
U08416,control,0
U08417,treatment,0
U08418,treatment,0
U08419,treatment,0
U08420,treatment,0
U08421,control,1
U08422,control,0
U08423,control,0
U08424,treatment,0
U08425,control,0
U08426,treatment,0
U08427,treatment,0
U08428,treatment,0
U08429,control,0
U08430,treatment,0
U08431,treatment,0
U08432,control,0
U08433,treatment,0
U08434,treatment,0
U08435,control,0
U08436,control,0
U08437,treatment,0
U08438,treatment,0
U08439,control,0
U08440,control,0
U08441,control,0
U08442,treatment,0
U08443,treatment,0
U08444,treatment,0
U08445,control,0
U08446,control,1
U08447,treatment,0
U08448,treatment,0
U08449,treatment,0
U08450,control,0
U08451,treatment,0
U08452,control,0
U08453,treatment,0
U08454,control,0
U08455,treatment,0
U08456,treatment,0
U08457,control,1
U08458,treatment,0
U08459,treatment,0
U08460,treatment,0
U08461,control,0
U08462,control,0
U08463,control,0
U08464,control,0
U08465,control,0
U08466,control,0
U08467,treatment,0
U08468,treatment,0
U08469,control,0
U08470,control,0
U08471,control,0
U08472,treatment,0
U08473,control,0
U08474,control,0
U08475,control,0
U08476,control,0
U08477,control,0
U08478,control,0
U08479,control,0
U08480,control,0
U08481,control,0
U08482,treatment,0
U08483,control,0
U08484,treatment,0
U08485,control,0
U08486,treatment,0
U08487,control,0
U08488,control,0
U08489,control,0
U08490,treatment,0
U08491,control,0
U08492,treatment,0
U08493,treatment,1
U08494,control,0
U08495,control,0
U08496,treatment,0
U08497,treatment,0
U08498,treatment,0
U08499,control,0
U08500,treatment,0
U08501,treatment,0
U08502,control,0
U08503,control,0
U08504,treatment,0
U08505,control,0
U08506,control,0
U08507,treatment,0
U08508,control,0
U08509,treatment,0
U08510,control,0
U08511,treatment,0
U08512,treatment,0
U08513,treatment,0
U08514,control,0
U08515,control,0
U08516,treatment,0
U08517,control,0
U08518,treatment,0
U08519,control,0
U08520,treatment,0
U08521,treatment,0
U08522,control,0
U08523,treatment,0
U08524,control,0
U08525,treatment,0
U08526,treatment,0
U08527,control,0
U08528,control,0
U08529,control,0
U08530,treatment,0
U08531,control,0
U08532,treatment,0
U08533,control,0
U08534,control,0
U08535,control,0
U08536,treatment,0
U08537,treatment,0
U08538,treatment,0
U08539,control,0
U08540,treatment,0
U08541,control,0
U08542,treatment,0
U08543,treatment,0
U08544,control,1
U08545,treatment,0
U08546,control,0
U08547,control,0
U08548,control,1
U08549,treatment,0
U08550,control,0
U08551,control,0
U08552,control,0
U08553,control,0
U08554,control,0
U08555,treatment,0
U08556,treatment,0
U08557,control,0
U08558,treatment,0
U08559,treatment,0
U08560,control,0
U08561,treatment,0
U08562,control,0
U08563,control,0
U08564,treatment,0
U08565,treatment,0
U08566,control,0
U08567,treatment,0
U08568,control,0
U08569,control,0
U08570,control,0
U08571,treatment,0
U08572,control,0
U08573,treatment,0
U08574,treatment,0
U08575,treatment,1
U08576,control,0
U08577,control,0
U08578,control,0
U08579,control,0
U08580,control,0
U08581,control,0
U08582,treatment,0
U08583,control,0
U08584,control,0
U08585,treatment,0
U08586,treatment,0
U08587,control,0
U08588,control,0
U08589,control,0
U08590,control,0
U08591,treatment,0
U08592,treatment,0
U08593,control,0
U08594,treatment,0
U08595,treatment,0
U08596,control,0
U08597,control,0
U08598,control,0
U08599,control,0
U08600,control,0
U08601,treatment,0
U08602,control,0
U08603,control,0
U08604,control,0
U08605,treatment,1
U08606,treatment,0
U08607,control,0
U08608,control,0
U08609,control,0
U08610,control,0
U08611,control,0
U08612,control,0
U08613,control,0
U08614,treatment,0
U08615,control,0
U08616,treatment,0
U08617,treatment,0
U08618,treatment,0
U08619,control,0
U08620,treatment,0
U08621,treatment,0
U08622,treatment,0
U08623,treatment,0
U08624,control,0
U08625,control,0
U08626,treatment,0
U08627,control,0
U08628,control,0
U08629,treatment,0
U08630,control,0
U08631,treatment,0
U08632,treatment,0
U08633,control,0
U08634,control,1
U08635,treatment,0
U08636,control,0
U08637,control,0
U08638,control,0
U08639,control,0
U08640,treatment,0
U08641,treatment,0
U08642,control,0
U08643,control,0
U08644,control,0
U08645,treatment,1
U08646,control,0
U08647,control,0
U08648,control,0
U08649,control,0
U08650,control,0
U08651,control,0
U08652,control,0
U08653,treatment,0
U08654,control,0
U08655,treatment,0
U08656,treatment,0
U08657,treatment,0
U08658,control,1
U08659,treatment,0
U08660,control,0
U08661,treatment,0
U08662,control,0
U08663,control,0
U08664,treatment,0
U08665,control,0
U08666,treatment,0
U08667,treatment,0
U08668,treatment,0
U08669,control,0
U08670,treatment,0
U08671,control,0
U08672,control,0
U08673,control,1
U08674,treatment,0
U08675,control,0
U08676,control,0
U08677,control,0
U08678,control,0
U08679,treatment,0
U08680,control,0
U08681,control,0
U08682,control,0
U08683,control,1
U08684,control,0
U08685,treatment,0
U08686,treatment,0
U08687,treatment,0
U08688,treatment,0
U08689,treatment,0
U08690,control,0
U08691,control,1
U08692,control,0
U08693,treatment,0
U08694,control,0
U08695,control,0
U08696,control,0
U08697,control,0
U08698,treatment,0
U08699,control,0
U08700,control,0
U08701,control,1
U08702,control,0
U08703,control,0
U08704,treatment,0
U08705,treatment,0
U08706,control,0
U08707,control,0
U08708,control,0
U08709,treatment,0
U08710,control,0
U08711,treatment,0
U08712,treatment,0
U08713,control,0
U08714,control,0
U08715,treatment,0
U08716,control,1
U08717,treatment,0
U08718,control,0
U08719,control,0
U08720,control,0
U08721,treatment,0
U08722,control,0
U08723,control,0
U08724,treatment,0
U08725,treatment,0
U08726,treatment,0
U08727,treatment,0
U08728,control,0
U08729,treatment,0
U08730,control,0
U08731,control,0
U08732,control,1
U08733,control,0
U08734,control,0
U08735,control,0
U08736,treatment,0
U08737,control,0
U08738,treatment,0
U08739,control,0
U08740,control,0
U08741,treatment,0
U08742,control,0
U08743,treatment,1
U08744,treatment,0
U08745,control,0
U08746,treatment,0
U08747,treatment,0
U08748,treatment,0
U08749,treatment,0
U08750,treatment,0
U08751,control,0
U08752,control,0
U08753,treatment,0
U08754,treatment,0
U08755,treatment,0
U08756,control,0
U08757,treatment,0
U08758,control,0
U08759,control,0
U08760,control,0
U08761,treatment,0
U08762,control,0
U08763,control,0
U08764,control,0
U08765,treatment,0
U08766,control,0
U08767,control,0
U08768,control,0
U08769,treatment,0
U08770,control,0
U08771,control,0
U08772,treatment,0
U08773,control,0
U08774,treatment,0
U08775,treatment,0
U08776,treatment,0
U08777,control,0
U08778,control,0
U08779,treatment,0
U08780,control,0
U08781,treatment,0
U08782,control,0
U08783,treatment,0
U08784,treatment,0
U08785,control,0
U08786,treatment,0
U08787,control,0
U08788,control,0
U08789,treatment,0
U08790,control,0
U08791,control,0
U08792,control,0
U08793,control,0
U08794,control,0
U08795,control,0
U08796,treatment,0
U08797,treatment,0
U08798,control,0
U08799,control,0
U08800,treatment,0
U08801,treatment,0
U08802,control,0
U08803,control,0
U08804,treatment,0
U08805,control,0
U08806,treatment,0
U08807,treatment,0
U08808,treatment,0
U08809,control,0
U08810,treatment,0
U08811,treatment,0
U08812,treatment,0
U08813,control,0
U08814,treatment,0
U08815,control,0
U08816,treatment,0
U08817,treatment,0
U08818,control,0
U08819,treatment,0
U08820,treatment,0
U08821,control,0
U08822,treatment,0
U08823,treatment,0
U08824,control,1
U08825,control,0
U08826,control,0
U08827,treatment,0
U08828,treatment,0
U08829,treatment,0
U08830,treatment,0
U08831,treatment,0
U08832,treatment,0
U08833,control,0
U08834,control,0
U08835,treatment,0
U08836,control,0
U08837,treatment,0
U08838,treatment,0
U08839,control,0
U08840,control,0
U08841,control,0
U08842,control,0
U08843,control,0
U08844,treatment,0
U08845,treatment,0
U08846,control,0
U08847,treatment,0
U08848,treatment,0
U08849,control,0
U08850,treatment,0
U08851,treatment,0
U08852,control,0
U08853,control,0
U08854,treatment,0
U08855,treatment,0
U08856,control,0
U08857,treatment,0
U08858,control,0
U08859,control,0
U08860,control,0
U08861,treatment,0
U08862,control,0
U08863,control,0
U08864,treatment,0
U08865,control,0
U08866,control,0
U08867,control,0
U08868,control,0
U08869,treatment,0
U08870,treatment,0
U08871,control,0
U08872,control,0
U08873,control,0
U08874,treatment,0
U08875,control,0
U08876,treatment,0
U08877,treatment,0
U08878,control,0
U08879,control,0
U08880,treatment,0
U08881,treatment,0
U08882,control,0
U08883,treatment,0
U08884,control,0
U08885,control,0
U08886,control,1
U08887,control,0
U08888,control,0
U08889,treatment,0
U08890,treatment,0
U08891,treatment,0
U08892,control,0
U08893,control,0
U08894,treatment,0
U08895,control,0
U08896,treatment,0
U08897,control,1
U08898,control,0
U08899,treatment,0
U08900,treatment,0
U08901,control,0
U08902,treatment,0
U08903,control,0
U08904,treatment,0
U08905,treatment,0
U08906,treatment,0
U08907,control,0
U08908,control,0
U08909,treatment,0
U08910,control,0
U08911,control,0
U08912,treatment,0
U08913,control,0
U08914,treatment,0
U08915,control,0
U08916,control,0
U08917,treatment,0
U08918,control,0
U08919,treatment,0
U08920,control,0
U08921,treatment,0
U08922,control,0
U08923,treatment,0
U08924,treatment,0
U08925,control,0
U08926,control,0
U08927,control,0
U08928,control,0
U08929,control,0
U08930,treatment,0
U08931,treatment,0
U08932,control,0
U08933,control,1
U08934,treatment,0
U08935,control,0
U08936,control,0
U08937,control,0
U08938,control,0
U08939,control,0
U08940,treatment,1
U08941,treatment,0
U08942,control,0
U08943,control,0
U08944,treatment,0
U08945,control,0
U08946,control,1
U08947,control,0
U08948,treatment,0
U08949,control,0
U08950,treatment,0
U08951,treatment,0
U08952,control,0
U08953,control,0
U08954,control,0
U08955,treatment,0
U08956,control,0
U08957,control,0
U08958,control,0
U08959,control,0
U08960,treatment,0
U08961,treatment,0
U08962,control,0
U08963,treatment,0
U08964,control,1
U08965,control,0
U08966,control,0
U08967,treatment,0
U08968,control,0
U08969,treatment,0
U08970,treatment,0
U08971,treatment,0
U08972,control,0
U08973,control,0
U08974,treatment,0
U08975,control,0
U08976,control,0
U08977,control,0
U08978,control,0
U08979,control,0
U08980,control,0
U08981,control,0
U08982,control,0
U08983,control,0
U08984,treatment,0
U08985,control,0
U08986,control,0
U08987,control,0
U08988,treatment,0
U08989,control,0
U08990,treatment,0
U08991,control,0
U08992,control,0
U08993,control,0
U08994,treatment,0
U08995,control,0
U08996,treatment,0
U08997,treatment,0
U08998,control,0
U08999,control,0
U09000,control,0
U09001,treatment,0
U09002,treatment,0
U09003,treatment,0
U09004,control,0
U09005,control,0
U09006,treatment,0
U09007,control,0
U09008,control,0
U09009,control,0
U09010,treatment,0
U09011,control,0
U09012,control,0
U09013,treatment,0
U09014,treatment,0
U09015,control,0
U09016,control,0
U09017,treatment,0
U09018,control,0
U09019,control,0
U09020,treatment,0
U09021,control,0
U09022,treatment,0
U09023,control,0
U09024,treatment,0
U09025,treatment,0
U09026,control,0
U09027,control,0
U09028,control,0
U09029,control,0
U09030,control,0
U09031,control,1
U09032,treatment,0
U09033,treatment,0
U09034,control,0
U09035,treatment,0
U09036,treatment,0
U09037,control,0
U09038,treatment,0
U09039,treatment,0
U09040,treatment,0
U09041,control,0
U09042,control,0
U09043,control,0
U09044,control,0
U09045,control,1
U09046,control,0
U09047,control,0
U09048,control,0
U09049,control,0
U09050,control,0
U09051,treatment,1
U09052,control,0
U09053,treatment,0
U09054,treatment,1
U09055,control,0
U09056,control,0
U09057,control,0
U09058,control,0
U09059,control,0
U09060,treatment,0
U09061,control,0
U09062,treatment,0
U09063,control,0
U09064,treatment,0
U09065,control,0
U09066,treatment,0
U09067,control,0
U09068,treatment,0
U09069,treatment,0
U09070,control,0
U09071,control,0
U09072,treatment,0
U09073,treatment,0
U09074,treatment,0
U09075,control,0
U09076,treatment,0
U09077,control,0
U09078,control,0
U09079,treatment,0
U09080,control,0
U09081,treatment,0
U09082,treatment,0
U09083,control,0
U09084,control,0
U09085,treatment,0
U09086,treatment,0
U09087,control,0
U09088,control,0
U09089,control,0
U09090,control,1
U09091,treatment,0
U09092,control,0
U09093,treatment,0
U09094,treatment,1
U09095,treatment,0
U09096,treatment,0
U09097,control,0
U09098,control,0
U09099,treatment,0
U09100,treatment,0
U09101,control,0
U09102,control,0
U09103,control,0
U09104,control,0
U09105,control,0
U09106,control,0
U09107,control,0
U09108,treatment,0
U09109,treatment,0
U09110,control,0
U09111,control,0
U09112,control,0
U09113,treatment,0
U09114,control,0
U09115,control,0
U09116,control,0
U09117,control,0
U09118,treatment,0
U09119,control,0
U09120,control,0
U09121,treatment,0
U09122,treatment,0
U09123,control,0
U09124,control,0
U09125,treatment,0
U09126,control,0
U09127,control,0
U09128,control,0
U09129,control,0
U09130,treatment,0
U09131,control,0
U09132,control,0
U09133,control,0
U09134,control,0
U09135,treatment,0
U09136,treatment,0
U09137,control,0
U09138,treatment,0
U09139,control,0
U09140,control,1
U09141,control,0
U09142,treatment,0
U09143,treatment,0
U09144,treatment,0
U09145,treatment,1
U09146,control,0
U09147,treatment,0
U09148,control,0
U09149,treatment,0
U09150,treatment,0
U09151,control,0
U09152,control,0
U09153,control,0
U09154,treatment,0
U09155,treatment,0
U09156,control,0
U09157,control,0
U09158,control,0
U09159,control,0
U09160,treatment,0
U09161,control,0
U09162,control,0
U09163,treatment,0
U09164,treatment,0
U09165,treatment,0
U09166,treatment,0
U09167,control,0
U09168,control,0
U09169,control,0
U09170,treatment,0
U09171,control,0
U09172,treatment,0
U09173,control,1
U09174,control,1
U09175,control,0
U09176,control,0
U09177,treatment,0
U09178,control,0
U09179,treatment,0
U09180,control,0
U09181,treatment,0
U09182,control,0
U09183,control,0
U09184,treatment,0
U09185,treatment,0
U09186,control,0
U09187,control,0
U09188,control,0
U09189,control,0
U09190,control,0
U09191,control,0
U09192,control,1
